mode,blood_group,units,distance_km,from_bank,from_district,from_type,from_capacity,to_bank,to_district,to_type,to_capacity,reason
rebalance,O+,5,60.0,Deepu Blood Centre Ananthapur,Ananthapuramu,Private,593,Bsu Ah S. Kota,Vizianagaram,Govt.,5,5u O+: Deepu Blood Centre Ananthapur → Bsu Ah S. Kota (60.0 km)
rebalance,O+,5,60.0,Deepu Blood Centre Ananthapur,Ananthapuramu,Private,593,New Life Blood Centre Vizianagaram,Vizianagaram,Charitable/Vol,7,5u O+: Deepu Blood Centre Ananthapur → New Life Blood Centre Vizianagaram (60.0 km)
rebalance,O+,5,5.0,Government General Hospital Blood bank Vijayawada,Ntr,Govt.,249,Bsu Oggh Vijayawada,Ntr,Govt.,10,5u O+: Government General Hospital Blood bank Vijayawada → Bsu Oggh Vijayawada (5.0 km)
rebalance,O+,5,60.0,Deepu Blood Centre Ananthapur,Ananthapuramu,Private,593,Fathima Institute Of Medical Sciences Blood Centre,Y.S.R.,Private,8,5u O+: Deepu Blood Centre Ananthapur → Fathima Institute Of Medical Sciences Blood Centre (60.0 km)
rebalance,O+,5,60.0,Deepu Blood Centre Ananthapur,Ananthapuramu,Private,593,Area Hospital Blood Centre Kuppam,Chittoor,Govt.,4,5u O+: Deepu Blood Centre Ananthapur → Area Hospital Blood Centre Kuppam (60.0 km)
rebalance,O+,5,5.0,First Blood Centre,Visakhapatnam,Charitable/Vol,163,Mother Blood Centre Visakhapatnam,Visakhapatnam,Private,117,5u O+: First Blood Centre → Mother Blood Centre Visakhapatnam (5.0 km)
rebalance,O+,5,60.0,Deepu Blood Centre Ananthapur,Ananthapuramu,Private,593,Bsu Ah Saluru,Parvathipuram Manyam,Govt.,5,5u O+: Deepu Blood Centre Ananthapur → Bsu Ah Saluru (60.0 km)
rebalance,O+,5,5.0,Model blood centre,Tirupati,Govt.,587,Bsu Chc Venkatagiri.,Tirupati,Govt.,8,5u O+: Model blood centre → Bsu Chc Venkatagiri. (5.0 km)
rebalance,O+,5,60.0,Deepu Blood Centre Ananthapur,Ananthapuramu,Private,593,Bsu Chc Bhogapuram,Vizianagaram,Govt.,5,5u O+: Deepu Blood Centre Ananthapur → Bsu Chc Bhogapuram (60.0 km)
rebalance,O+,5,5.0,Government General Hospital Blood bank Vijayawada,Ntr,Govt.,249,ST.ANNS HOSPITAL BLOOD BANK,Ntr,Charitable/Vol,4,5u O+: Government General Hospital Blood bank Vijayawada → ST.ANNS HOSPITAL BLOOD BANK (5.0 km)
rebalance,O+,5,60.0,Tomo Riba Institute of Health and Medical Science Hospital Naharlagun,Papum Pare,Govt.,568,"Blood Centre, Zonal General Hospital Tezu",Lohit,Govt.,12,"5u O+: Tomo Riba Institute of Health and Medical Science Hospital Naharlagun → Blood Centre, Zonal General Hospital Tezu (60.0 km)"
rebalance,O+,5,5.0,North East Blood Centre And Research Centre,Nagaon,Private,532,MS DEW CARE HOSPITAL BLOOD CENTRE,Nagaon,Private,9,5u O+: North East Blood Centre And Research Centre → MS DEW CARE HOSPITAL BLOOD CENTRE (5.0 km)
rebalance,O+,5,60.0,State Of The Art Model Blood Centre,Kamrup Metro,Govt.,342,Cachar Cancer Hospital And Research Centre Blood Centre,Cachar,Charitable/Vol,242,5u O+: State Of The Art Model Blood Centre → Cachar Cancer Hospital And Research Centre Blood Centre (60.0 km)
rebalance,O+,5,5.0,Blood Centre Jorhat Medical College And Hospital,Jorhat,Govt.,98,5 Air Force Hospital Blood Centre,Jorhat,Govt.,9,5u O+: Blood Centre Jorhat Medical College And Hospital → 5 Air Force Hospital Blood Centre (5.0 km)
rebalance,O+,5,60.0,State Of The Art Model Blood Centre,Kamrup Metro,Govt.,342,Silchar Medical College And Hospital Blood Centre,Cachar,Govt.,173,5u O+: State Of The Art Model Blood Centre → Silchar Medical College And Hospital Blood Centre (60.0 km)
rebalance,O+,5,60.0,State Of The Art Model Blood Centre,Kamrup Metro,Govt.,342,Ms Dew care Hospital  LLP Blood Centre,Darrang,Private,6,5u O+: State Of The Art Model Blood Centre → Ms Dew care Hospital  LLP Blood Centre (60.0 km)
rebalance,O+,5,5.0,Blood Centre Barpeta Medical College and Hospital,Barpeta,Govt.,671,Accf Barpeta Blood Centre,Barpeta,Private,37,5u O+: Blood Centre Barpeta Medical College and Hospital → Accf Barpeta Blood Centre (5.0 km)
rebalance,O+,5,5.0,Blood Centre Dibrugarh Cancer Centre,Dibrugarh,Private,938,M/S Srimanta Sankardeva Hospital And Research Institute (A Unit Of Basils India Pvt. Ltd.),Dibrugarh,Private,3,5u O+: Blood Centre Dibrugarh Cancer Centre → M/S Srimanta Sankardeva Hospital And Research Institute (A Unit Of Basils India Pvt. Ltd.) (5.0 km)
rebalance,O+,5,60.0,Sadar Hospital Purnia,Purnia,Govt.,423,Blood Centre Tapashya Hopewell Hospital,Gopalganj,Private,30,5u O+: Sadar Hospital Purnia → Blood Centre Tapashya Hopewell Hospital (60.0 km)
rebalance,O+,5,5.0,Ruban Memorial Hospital,Patna,Private,675,M/S Asian City Blood Centre,Patna,Private,315,5u O+: Ruban Memorial Hospital → M/S Asian City Blood Centre (5.0 km)
rebalance,O+,5,5.0,Sadar Hospital bihar Sharif,Nalanda,Govt.,49,M/S Blood Centre KK Medical College& Hospital,Nalanda,Private,20,5u O+: Sadar Hospital bihar Sharif → M/S Blood Centre KK Medical College& Hospital (5.0 km)
rebalance,O+,5,5.0,Krishna Devi Prasad Kejriwa Hospital Blood Bank,Muzaffarpur,Private,611,Blood Centre Sadar Hospital Muzaffarpur,Muzaffarpur,Govt.,7,5u O+: Krishna Devi Prasad Kejriwa Hospital Blood Bank → Blood Centre Sadar Hospital Muzaffarpur (5.0 km)
rebalance,O+,5,5.0,Ruban Memorial Hospital,Patna,Private,675,"National Blood Centre And Resarch Center, Kankarbagh Patna",Patna,Private,5,"5u O+: Ruban Memorial Hospital → National Blood Centre And Resarch Center, Kankarbagh Patna (5.0 km)"
rebalance,O+,1,5.0,Chandulal Chandrakar Memorial Government Medical College Hospital Blood Center,Durg,Govt.,222,Sanna Blood And Components Centre,Durg,Private,46,1u O+: Chandulal Chandrakar Memorial Government Medical College Hospital Blood Center → Sanna Blood And Components Centre (5.0 km)
rebalance,O+,4,5.0,Mittal Blood Centre,Durg,Charitable/Vol,63,Sanna Blood And Components Centre,Durg,Private,46,4u O+: Mittal Blood Centre → Sanna Blood And Components Centre (5.0 km)
rebalance,O+,2,5.0,Bilasa Blood Centre Korba,Korba,Charitable/Vol,68,Samvedana Blood Centre And Component Center Korba,Korba,Private,266,2u O+: Bilasa Blood Centre Korba → Samvedana Blood Centre And Component Center Korba (5.0 km)
rebalance,O+,3,5.0,Katghora Blood Center,Korba,Private,33,Samvedana Blood Centre And Component Center Korba,Korba,Private,266,3u O+: Katghora Blood Center → Samvedana Blood Centre And Component Center Korba (5.0 km)
rebalance,O+,5,5.0,District Hospital Janjgir,Janjgir - Champa,Govt.,76,Sankat Mochan Blood Center,Janjgir - Champa,Private,19,5u O+: District Hospital Janjgir → Sankat Mochan Blood Center (5.0 km)
rebalance,O+,5,5.0,Raipur Institute Of Medical Sciences Blood Centre,Raipur,Private,570,Sahaara Blood & Component Centre,Raipur,Private,23,5u O+: Raipur Institute Of Medical Sciences Blood Centre → Sahaara Blood & Component Centre (5.0 km)
rebalance,O+,5,60.0,Raipur Institute Of Medical Sciences Blood Centre,Raipur,Private,570,Sahayata Blood Centre,Balod,Private,18,5u O+: Raipur Institute Of Medical Sciences Blood Centre → Sahayata Blood Centre (60.0 km)
rebalance,O+,5,5.0,Blood Centre Govt Medical College Dimrapal,Bastar,Govt.,892,Maharani Hospital Blood Bank Jagdalpur,Bastar,Govt.,16,5u O+: Blood Centre Govt Medical College Dimrapal → Maharani Hospital Blood Bank Jagdalpur (5.0 km)
rebalance,O+,5,60.0,Raipur Institute Of Medical Sciences Blood Centre,Raipur,Private,570,OM BLOOD CENTRE,Jashpur,Private,17,5u O+: Raipur Institute Of Medical Sciences Blood Centre → OM BLOOD CENTRE (60.0 km)
rebalance,O+,5,5.0,"Blood Centre, Escorts Heart Institute and Research Centre Ltd.",New Delhi,Private,816,Madhukar Rainbow ChildrenS Hospital (Mrch),New Delhi,Private,34,"5u O+: Blood Centre, Escorts Heart Institute and Research Centre Ltd. → Madhukar Rainbow ChildrenS Hospital (Mrch) (5.0 km)"
rebalance,O+,5,5.0,Blood Centre Sir Ganga Ram Hospital,Central,Private,470,"Blood Centre, Kasturba Gandhi Hospital",Central,Govt.,25,"5u O+: Blood Centre Sir Ganga Ram Hospital → Blood Centre, Kasturba Gandhi Hospital (5.0 km)"
rebalance,O+,5,5.0,GMERS MEDICAL COLLEGE ATTACHED GENERAL HOSPITAL,Gandhinagar,Govt.,304,"Adarsh Blood Centre, Kalol",Gandhinagar,Private,128,"5u O+: GMERS MEDICAL COLLEGE ATTACHED GENERAL HOSPITAL → Adarsh Blood Centre, Kalol (5.0 km)"
rebalance,O+,5,5.0,Lifecare Blood Centre,Morbi,Charitable/Vol,186,Shree Blood Center,Morbi,Charitable/Vol,13,5u O+: Lifecare Blood Centre → Shree Blood Center (5.0 km)
rebalance,O+,5,60.0,"Indu Voluntary Blood Centre, Anand",Anand,Charitable/Vol,393,"Patel Voluntary Blood Centre, Modasa",Aravalli,Charitable/Vol,9,"5u O+: Indu Voluntary Blood Centre, Anand → Patel Voluntary Blood Centre, Modasa (60.0 km)"
rebalance,O+,5,5.0,Rakt Bharati Blood Centre,Surat,Charitable/Vol,157,Surat Raktdan Kendra And Reseach Centre,Surat,Charitable/Vol,28,5u O+: Rakt Bharati Blood Centre → Surat Raktdan Kendra And Reseach Centre (5.0 km)
rebalance,O+,5,5.0,"C. U. Shah Medical College And Hospital, Surendranagar",Surendranagar,Charitable/Vol,624,"General Hospital, Surendranagar",Surendranagar,Govt.,40,"5u O+: C. U. Shah Medical College And Hospital, Surendranagar → General Hospital, Surendranagar (5.0 km)"
rebalance,O+,5,5.0,"Polycab Social Welfare Foundation Blood Centre, Halol",Panch Mahals,Private,68,"Raktdan Kendra Voluntary Blood Centre, Godhra",Panch Mahals,Charitable/Vol,9,"5u O+: Polycab Social Welfare Foundation Blood Centre, Halol → Raktdan Kendra Voluntary Blood Centre, Godhra (5.0 km)"
rebalance,O+,5,5.0,Sanjeevani Blood Centre (Ravindra Hospital),Panipat,Private,135,"Blood Centre, District Civil Hospital, Panipat",Panipat,Govt.,8,"5u O+: Sanjeevani Blood Centre (Ravindra Hospital) → Blood Centre, District Civil Hospital, Panipat (5.0 km)"
rebalance,O+,5,5.0,Apna Blood Centre (Run By Jan Swasthya  And Siksha Samiti),Palwal,Charitable/Vol,225,Blood Centre General Hospital Palwal,Palwal,Govt.,29,5u O+: Apna Blood Centre (Run By Jan Swasthya  And Siksha Samiti) → Blood Centre General Hospital Palwal (5.0 km)
rebalance,O+,5,5.0,Department Of Transfusion Medicine And Blood Centre,Jhajjar,Govt.,1085,Jj Blood Centre,Jhajjar,Private,135,5u O+: Department Of Transfusion Medicine And Blood Centre → Jj Blood Centre (5.0 km)
rebalance,O+,5,5.0,Blood Centre District Civil Hospital Kaithal,Kaithal,Govt.,27,Shah Krishan Sewa Blood Centre,Kaithal,Charitable/Vol,148,5u O+: Blood Centre District Civil Hospital Kaithal → Shah Krishan Sewa Blood Centre (5.0 km)
rebalance,O+,3,60.0,"Regional Hospital, Una",Una,Govt.,33,BCSU ZH MANDI,Mandi,Govt.,25,"3u O+: Regional Hospital, Una → BCSU ZH MANDI (60.0 km)"
rebalance,O+,2,60.0,"Chc, Nalagarh Solan.H.P.",Solan,Govt.,83,BCSU ZH MANDI,Mandi,Govt.,25,"2u O+: Chc, Nalagarh Solan.H.P. → BCSU ZH MANDI (60.0 km)"
rebalance,O+,5,60.0,"Chc, Nalagarh Solan.H.P.",Solan,Govt.,83,Bhagwan Buddha Charitable Blood Centre,Kangra,Charitable/Vol,492,"5u O+: Chc, Nalagarh Solan.H.P. → Bhagwan Buddha Charitable Blood Centre (60.0 km)"
rebalance,O+,1,60.0,"Chc, Nalagarh Solan.H.P.",Solan,Govt.,83,"Zonal Hospital, Dharamshala",Kangra,Govt.,23,"1u O+: Chc, Nalagarh Solan.H.P. → Zonal Hospital, Dharamshala (60.0 km)"
rebalance,O+,4,60.0,Maharishi Markandeshwar Medical College And Hospital,Solan,Private,308,"Zonal Hospital, Dharamshala",Kangra,Govt.,23,"4u O+: Maharishi Markandeshwar Medical College And Hospital → Zonal Hospital, Dharamshala (60.0 km)"
rebalance,O+,5,5.0,Khyber Blood Center,Srinagar,Private,122,Amandeep Br Medicity Hospital Blood Centre,Srinagar,Private,95,5u O+: Khyber Blood Center → Amandeep Br Medicity Hospital Blood Centre (5.0 km)
rebalance,O+,1,5.0,NSMCH Blood Centre Jamshedpur,Saraikela-Kharsawan,Private,198,Brahmananda Narayana Multispeciality Hospital Blood Centre Tamolia,Saraikela-Kharsawan,Private,476,1u O+: NSMCH Blood Centre Jamshedpur → Brahmananda Narayana Multispeciality Hospital Blood Centre Tamolia (5.0 km)
rebalance,O+,4,60.0,BLOOD CENTRE CENTRAL HOSPITAL DHANBAD,Dhanbad,Govt.,82,Brahmananda Narayana Multispeciality Hospital Blood Centre Tamolia,Saraikela-Kharsawan,Private,476,4u O+: BLOOD CENTRE CENTRAL HOSPITAL DHANBAD → Brahmananda Narayana Multispeciality Hospital Blood Centre Tamolia (60.0 km)
rebalance,O+,5,5.0,B.V.V.Sanghas (Hsk Hospital Blood Centre),Bagalkot,Private,294,Shri Banashankari Blood Centre Badami,Bagalkot,Charitable/Vol,103,5u O+: B.V.V.Sanghas (Hsk Hospital Blood Centre) → Shri Banashankari Blood Centre Badami (5.0 km)
rebalance,O+,5,5.0,ESIC Medical College And Hospital Blood Centre,Kalaburagi,Govt.,152,Medicare Multispecialty Hospital(Badgu Health Services Pvt Ltd.),Kalaburagi,Private,22,5u O+: ESIC Medical College And Hospital Blood Centre → Medicare Multispecialty Hospital(Badgu Health Services Pvt Ltd.) (5.0 km)
rebalance,O+,5,5.0,Sri Manyatha Blood Centre,Bangalore Urban,Private,87,Jeevaraksha Voluntary Blood Centre,Bangalore Urban,Private,336,5u O+: Sri Manyatha Blood Centre → Jeevaraksha Voluntary Blood Centre (5.0 km)
rebalance,O+,5,60.0,Sri Jayadeva Institute Of Cardiovascular Sciences And Research (Mysore) Blood Centre,Mysore,Govt.,625,Yadgiri Institute Of Medical Sciences Blood Centre,Yadgir,Govt.,358,5u O+: Sri Jayadeva Institute Of Cardiovascular Sciences And Research (Mysore) Blood Centre → Yadgiri Institute Of Medical Sciences Blood Centre (60.0 km)
rebalance,O+,2,5.0,TRINITY VOLUNTATY BLOOD CENTRE,Chikmagalur,Charitable/Vol,220,Mgm Taluk General Hospital Blood Storage Centre  Bsu,Chikmagalur,Govt.,6,2u O+: TRINITY VOLUNTATY BLOOD CENTRE → Mgm Taluk General Hospital Blood Storage Centre  Bsu (5.0 km)
rebalance,O+,3,5.0,"Mallegowda District Hospital Blood Centre, Chikkamagaluru",Chikmagalur,Govt.,263,Mgm Taluk General Hospital Blood Storage Centre  Bsu,Chikmagalur,Govt.,6,"3u O+: Mallegowda District Hospital Blood Centre, Chikkamagaluru → Mgm Taluk General Hospital Blood Storage Centre  Bsu (5.0 km)"
rebalance,O+,5,5.0,The Uttara Kannada Blood Centre And Health Services Society,Uttara Kannada,Charitable/Vol,100,Pandit General Hospital Blood Centre,Uttara Kannada,Govt.,161,5u O+: The Uttara Kannada Blood Centre And Health Services Society → Pandit General Hospital Blood Centre (5.0 km)
rebalance,O+,1,5.0,Shree Siddeshwar Blood Bank,Vijayapura,Private,789,"District Hospital Blood Centre, Bijapur",Vijayapura,Govt.,179,"1u O+: Shree Siddeshwar Blood Bank → District Hospital Blood Centre, Bijapur (5.0 km)"
rebalance,O+,4,5.0,Shivagiri Blood Centre,Vijayapura,Private,60,"District Hospital Blood Centre, Bijapur",Vijayapura,Govt.,179,"4u O+: Shivagiri Blood Centre → District Hospital Blood Centre, Bijapur (5.0 km)"
rebalance,O+,5,5.0,The Uttara Kannada Blood Centre And Health Services Society,Uttara Kannada,Charitable/Vol,100,"Shripad Hegde Kadave Institute Of Medical Sciences, T.S.S. Hospital",Uttara Kannada,Private,4,"5u O+: The Uttara Kannada Blood Centre And Health Services Society → Shripad Hegde Kadave Institute Of Medical Sciences, T.S.S. Hospital (5.0 km)"
rebalance,O+,5,60.0,Sri Jayadeva Institute Of Cardiovascular Sciences And Research (Mysore) Blood Centre,Mysore,Govt.,625,Anjanadri Blood Centre,Koppal,Private,22,5u O+: Sri Jayadeva Institute Of Cardiovascular Sciences And Research (Mysore) Blood Centre → Anjanadri Blood Centre (60.0 km)
rebalance,O+,2,5.0,Sri Manyatha Blood Centre,Bangalore Urban,Private,87,People Tree Hospital Blood Storage Center (Bsu),Bangalore Urban,Private,25,2u O+: Sri Manyatha Blood Centre → People Tree Hospital Blood Storage Center (Bsu) (5.0 km)
rebalance,O+,3,5.0,Sankalp Blood Centre,Bangalore Urban,Charitable/Vol,217,People Tree Hospital Blood Storage Center (Bsu),Bangalore Urban,Private,25,3u O+: Sankalp Blood Centre → People Tree Hospital Blood Storage Center (Bsu) (5.0 km)
rebalance,O+,5,5.0,Sara Memorial Medical Laboratory And Blood Centre,Kannur,Private,486,Josgiri Hospital Blood Centre Kannur,Kannur,Charitable/Vol,14,5u O+: Sara Memorial Medical Laboratory And Blood Centre → Josgiri Hospital Blood Centre Kannur (5.0 km)
rebalance,O+,5,5.0,"District Hospital, Manathavady",Wayanad,Govt.,216,M S Padmaiah Gowder Memorial General Hospital,Wayanad,Govt.,36,"5u O+: District Hospital, Manathavady → M S Padmaiah Gowder Memorial General Hospital (5.0 km)"
rebalance,O+,3,5.0,Sara Memorial Medical Laboratory And Blood Centre,Kannur,Private,486,"Co  Operative Hospital Society Ltd, Taliparamba,Kannur",Kannur,Private,6,"3u O+: Sara Memorial Medical Laboratory And Blood Centre → Co  Operative Hospital Society Ltd, Taliparamba,Kannur (5.0 km)"
rebalance,O+,2,5.0,Gimcare Hospital Blood Centre,Kannur,Private,590,"Co  Operative Hospital Society Ltd, Taliparamba,Kannur",Kannur,Private,6,"2u O+: Gimcare Hospital Blood Centre → Co  Operative Hospital Society Ltd, Taliparamba,Kannur (5.0 km)"
rebalance,O+,5,5.0,Medical Trust Hospital Ltd,Ernakulam,Private,650,Mosc Medical Collage   Hospital,Ernakulam,Private,204,5u O+: Medical Trust Hospital Ltd → Mosc Medical Collage   Hospital (5.0 km)
rebalance,O+,3,5.0,"Dr Somervell Memorial Csi Medical College And Hospital, Karakonam",Thiruvananthapuram,Charitable/Vol,1057,"Govt Women And Children Hospital, Trivandrum",Thiruvananthapuram,Govt.,16,"3u O+: Dr Somervell Memorial Csi Medical College And Hospital, Karakonam → Govt Women And Children Hospital, Trivandrum (5.0 km)"
rebalance,O+,2,5.0,Sree Uthradom Thirunal Hospital,Thiruvananthapuram,Private,37,"Govt Women And Children Hospital, Trivandrum",Thiruvananthapuram,Govt.,16,"2u O+: Sree Uthradom Thirunal Hospital → Govt Women And Children Hospital, Trivandrum (5.0 km)"
rebalance,O+,5,5.0,Aster Pmf,Kollam,Private,498,Taluk Head Quarters Hospital  Kadakkal,Kollam,Govt.,7,5u O+: Aster Pmf → Taluk Head Quarters Hospital  Kadakkal (5.0 km)
rebalance,O+,5,5.0,"Mar Sleeva Medicity Blood Bank,Palai",Kottayam,Private,567,Mundakapadam Mandiram Hospital Bsu,Kottayam,Private,20,"5u O+: Mar Sleeva Medicity Blood Bank,Palai → Mundakapadam Mandiram Hospital Bsu (5.0 km)"
rebalance,O+,2,5.0,Aster Pmf,Kollam,Private,498,Vijaya Hospital,Kollam,Private,19,2u O+: Aster Pmf → Vijaya Hospital (5.0 km)
rebalance,O+,2,5.0,Taluk Head Quarters Hospital Karunagappally,Kollam,Govt.,35,Vijaya Hospital,Kollam,Private,19,2u O+: Taluk Head Quarters Hospital Karunagappally → Vijaya Hospital (5.0 km)
rebalance,O+,1,5.0,District Hospital Kollam,Kollam,Govt.,642,Vijaya Hospital,Kollam,Private,19,1u O+: District Hospital Kollam → Vijaya Hospital (5.0 km)
rebalance,O+,5,5.0,"C.R. Gardi Hospital And R.D. Gardi Medical College, Ujjain",Ujjain,Charitable/Vol,76,Indubhai Parekh Memorial Hospital Blood Centre Run by Grasim Jana Seva Trust,Ujjain,Charitable/Vol,30,"5u O+: C.R. Gardi Hospital And R.D. Gardi Medical College, Ujjain → Indubhai Parekh Memorial Hospital Blood Centre Run by Grasim Jana Seva Trust (5.0 km)"
rebalance,O+,5,5.0,"Bansal Blood Centre And Transfusion Service, Jabalpur",Jabalpur,Private,1450,"District Hospital, Jabalpur",Jabalpur,Govt.,9,"5u O+: Bansal Blood Centre And Transfusion Service, Jabalpur → District Hospital, Jabalpur (5.0 km)"
rebalance,O+,1,5.0,Karond Blood Centre And Component Centre,Bhopal,Charitable/Vol,77,Ved Hi Tech Charitable Blood Centre,Bhopal,Charitable/Vol,85,1u O+: Karond Blood Centre And Component Centre → Ved Hi Tech Charitable Blood Centre (5.0 km)
rebalance,O+,4,5.0,"District Hospital, Bhopal J P Tulsi Nagar, Bhopal",Bhopal,Govt.,43,Ved Hi Tech Charitable Blood Centre,Bhopal,Charitable/Vol,85,"4u O+: District Hospital, Bhopal J P Tulsi Nagar, Bhopal → Ved Hi Tech Charitable Blood Centre (5.0 km)"
rebalance,O+,5,5.0,"C.R. Gardi Hospital And R.D. Gardi Medical College, Ujjain",Ujjain,Charitable/Vol,76,"Puspha Mission Hospital And Maternity Hospital Blood Centre, Ujjain",Ujjain,Charitable/Vol,432,"5u O+: C.R. Gardi Hospital And R.D. Gardi Medical College, Ujjain → Puspha Mission Hospital And Maternity Hospital Blood Centre, Ujjain (5.0 km)"
rebalance,O+,1,5.0,"District Hospital, Bhopal J P Tulsi Nagar, Bhopal",Bhopal,Govt.,43,"City Blood Centre Of Bhojpal Charitable Trust, Bhopal",Bhopal,Charitable/Vol,11,"1u O+: District Hospital, Bhopal J P Tulsi Nagar, Bhopal → City Blood Centre Of Bhojpal Charitable Trust, Bhopal (5.0 km)"
rebalance,O+,4,5.0,"Sewa Blood Centre & Component Centre,",Bhopal,Private,229,"City Blood Centre Of Bhojpal Charitable Trust, Bhopal",Bhopal,Charitable/Vol,11,"4u O+: Sewa Blood Centre & Component Centre, → City Blood Centre Of Bhojpal Charitable Trust, Bhopal (5.0 km)"
rebalance,O+,5,5.0,"Sant Gadgebaba Blood Centre And Component Centre, Badnera",Amravati,Charitable/Vol,468,"Blood Centre And Component Separation Unit, Sub-District Hospital, Dharni, District Amravati",Amravati,Govt.,400,"5u O+: Sant Gadgebaba Blood Centre And Component Centre, Badnera → Blood Centre And Component Separation Unit, Sub-District Hospital, Dharni, District Amravati (5.0 km)"
rebalance,O+,5,5.0,"Smbt Institute Of Medical Science And Research Centre, Blood Centre And Component",Nashik,Charitable/Vol,331,"Laksh Foundation, Lifeline Blood Centre, Nashik",Nashik,Charitable/Vol,58,"5u O+: Smbt Institute Of Medical Science And Research Centre, Blood Centre And Component → Laksh Foundation, Lifeline Blood Centre, Nashik (5.0 km)"
rebalance,O+,3,5.0,Spandan Blood Centre,Pune,Charitable/Vol,289,"Kranti Mitra Mandal Public Charitable Trusts, Om Blood Centre, Shirur.",Pune,Charitable/Vol,42,"3u O+: Spandan Blood Centre → Kranti Mitra Mandal Public Charitable Trusts, Om Blood Centre, Shirur. (5.0 km)"
rebalance,O+,2,5.0,"Government Medical College And General Hospital Blood Centre, Baramati, District  Pune",Pune,Govt.,1229,"Kranti Mitra Mandal Public Charitable Trusts, Om Blood Centre, Shirur.",Pune,Charitable/Vol,42,"2u O+: Government Medical College And General Hospital Blood Centre, Baramati, District  Pune → Kranti Mitra Mandal Public Charitable Trusts, Om Blood Centre, Shirur. (5.0 km)"
rebalance,O+,2,5.0,Dr. Murlidhar Kharche Memorial Jeevan Jyoti Blood Centre,Buldana,Private,24,"Medical Superitendant, Government Hospital Blood Centre(Khamgaon)",Buldana,Govt.,29,"2u O+: Dr. Murlidhar Kharche Memorial Jeevan Jyoti Blood Centre → Medical Superitendant, Government Hospital Blood Centre(Khamgaon) (5.0 km)"
rebalance,O+,3,60.0,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre",Akola,Charitable/Vol,505,"Medical Superitendant, Government Hospital Blood Centre(Khamgaon)",Buldana,Govt.,29,"3u O+: Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre → Medical Superitendant, Government Hospital Blood Centre(Khamgaon) (60.0 km)"
rebalance,O+,5,5.0,"Dr. D.Y. Patil Hospital And Research Centre, Blood Centre",Thane,Charitable/Vol,542,Sankalp Blood Centre,Thane,Charitable/Vol,153,"5u O+: Dr. D.Y. Patil Hospital And Research Centre, Blood Centre → Sankalp Blood Centre (5.0 km)"
rebalance,O+,5,5.0,"Government Medical College And General Hospital Blood Centre, Baramati, District  Pune",Pune,Govt.,1229,"Pushplata D.Y.Patil Hospital & Research Centre Blood Centre, Maval, Pune",Pune,Charitable/Vol,56,"5u O+: Government Medical College And General Hospital Blood Centre, Baramati, District  Pune → Pushplata D.Y.Patil Hospital & Research Centre Blood Centre, Maval, Pune (5.0 km)"
rebalance,O+,5,5.0,"Government Medical College And General Hospital Blood Centre, Baramati, District  Pune",Pune,Govt.,1229,Sasoon Blood Centre Pune,Pune,Govt.,40,"5u O+: Government Medical College And General Hospital Blood Centre, Baramati, District  Pune → Sasoon Blood Centre Pune (5.0 km)"
rebalance,O+,5,60.0,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre",Akola,Charitable/Vol,505,Samarpan Blood Centre,Bhandara,Charitable/Vol,339,"5u O+: Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre → Samarpan Blood Centre (60.0 km)"
rebalance,O+,5,5.0,Raigarh Blood Centre,Raigarh,Charitable/Vol,155,"Shree Sai Medical TrustS,  Shree Sai Blood Centre, Old Panvel",Raigarh,Charitable/Vol,6,"5u O+: Raigarh Blood Centre → Shree Sai Medical TrustS,  Shree Sai Blood Centre, Old Panvel (5.0 km)"
rebalance,O+,5,5.0,Vijayee Blood Centre Vasai (W),Palghar,Charitable/Vol,245,Riddhi Vinayak Hospital Services Public Charitable Trust Blood Centre,Palghar,Charitable/Vol,224,5u O+: Vijayee Blood Centre Vasai (W) → Riddhi Vinayak Hospital Services Public Charitable Trust Blood Centre (5.0 km)
rebalance,O+,5,60.0,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre",Akola,Charitable/Vol,505,"Blood Bank Civil Hospital, Bhandara",Bhandara,Govt.,84,"5u O+: Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre → Blood Bank Civil Hospital, Bhandara (60.0 km)"
rebalance,O+,5,5.0,"Byl Nair Hospital, Blood Centre",Mumbai,Govt.,246,"Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai,",Mumbai,Charitable/Vol,514,"5u O+: Byl Nair Hospital, Blood Centre → Dr. R.N.Cooper Hospital Blood Centre Vile Parle (W) Mumbai, (5.0 km)"
rebalance,O+,5,5.0,Spandan Blood Centre Yavatmal,Yavatmal,Private,165,Shri Gajanan Blood Centre And Components,Yavatmal,Charitable/Vol,8,5u O+: Spandan Blood Centre Yavatmal → Shri Gajanan Blood Centre And Components (5.0 km)
