blood_bank_id,blood_bank_name,address,district,state_name,state_code,hospital_type,phones,emails,bank_total_units,is_online,stock_last_updated,first_seen,last_seen
283543,Armoor Voluntary Blood Centre,"D.no 7-44/1,1st floor ,srinidhi complex,above more super mar, Nizamabad, Nizamabad, Telangana",Nizamabad,Telangana,36,Private,9666011422,armoorvoluntarybloodcentre2022@gmail.com,148,True,2026-06-06 09:25:53,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
282993,Blood Center Chc Eturnagram,"Eturnagaram,  Eturnagram, Mulugu, Telangana",Mulugu,Telangana,36,Govt.,9949789769; 1234567890,chcbloodbankenr@gmail.com,16,True,2026-06-06 09:24:42,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
36105,"GANDHI HOSPITAL BLOOD CENTRE, Musheerabad Secunderabad","1st Floor, A Block, Gandhi Hospital, Musheerabad, Secunderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Govt.,9391434396,gandhihospitalbloodbank@yahoo.com,128,True,2026-06-06 09:23:10,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29144,V.R.K.Womens Medical College And General Hospital Blood Centre,"Opp : Deerpark, Aziznagar  (V), Moinabad (M),, Aziznagar, Rangareddy, Telangana",Rangareddy,Telangana,36,Private,9885751975,drvrkbloodbank@gmail.com,2,True,2026-06-06 09:23:03,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283747,Nhm Dh-Peddapalli,"TVVP DIST.HOSPITAL, MAIN ROAD, PEDDAPALLI, PEDDAPALLI, Peddapalli, Telangana",Peddapalli,Telangana,36,Govt.,9182627787; 1234567890,bloodcentrepeddapalli@gmail.com,51,True,2026-06-06 09:22:54,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
284021,Rajanna Sircilla Blood Centre,"D.No.3-1-31/1, 3rd Floor, Karimnagar Road, Sircilla, Ranjann, Sircilla, Rajanna Sircilla, Telangana",Rajanna Sircilla,Telangana,36,Private,9705511108,rajannasircillabloodcentre@gmail.com,293,True,2026-06-06 09:22:17,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280601,Care Hospital,"Near Cyberabad Police Commissionerate, Old Mumbai Hwy, HITEC, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,8096940111,chc.bloodbank@carehospitals.com,58,True,2026-06-06 09:21:22,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
285179,Bhadradri Blood Centre,"14-1-10/2 3rd FLOOR OMKAR PLAZA , AMBEDKAR CENTRE, BHADRACHALAM, BHADRACHALAM, Bhadradri Kothagudem, Telangana",Bhadradri Kothagudem,Telangana,36,Charitable/Vol,7330779297,bhardadribloodcentre@gmail.com,146,True,2026-06-06 09:19:07,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283521,Kaveri Voluntary Blood Centre,"D.No. 5-7 100/6, 1st Floor Appala Narsaiah Complex, Doctors, Nirmal, Nirmal, Telangana",Nirmal,Telangana,36,Charitable/Vol,9440033522,kaveribbnirmal@gmail.com,123,True,2026-06-06 09:17:42,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283542,Aayushmaan Blood Centre,"D No : 1-10-71/A,B.C&D 3rd Floor Above More Super Market  Sy, Medak, Medak, Telangana",Medak,Telangana,36,Private,9573831313,aayushmaanbloodcentre@gmail.com,236,True,2026-06-06 09:15:23,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
285124,Aarogya Blood Centre,"H.NO 1-3-132, 4TH FLOOR, RAJENDRANAGAR, MAHBUBNAGAR, Mahbubnagar, Telangana",Mahbubnagar,Telangana,36,Charitable/Vol,9963899038,aarogyabloodcentremahbubnagar@gmail.com,202,True,2026-06-06 09:14:33,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
284197,Life Care Blood Centre,"H.No. 5-11-29/F-2, 3rd Block, First Floor, Samad Complex, Ni, Nirmal, Nirmal, Telangana",Nirmal,Telangana,36,Charitable/Vol,9493522108,lifecarebloodcentre@gmail.com,211,True,2026-06-06 09:13:24,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
36120,NIMS Blood Bank,"Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Govt.,,drmuralikrishnanimsdtm@gmail.com,228,True,2026-06-06 09:11:45,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29001,Aarohi Blood Centre,"6-2-935/2 Savithri Nilayam,, Khairatabad, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Charitable/Vol,8106999686; 1234567890,aarohibloodbank@gmail.com,434,True,2026-06-06 09:11:18,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280589,Ozone Institute Of Medical Sciences Hospital Blood Centre,"Green Hills Colony Rd No. 4, Kothapet, Dilsukhnagar, Beside , L B Nagar, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,7674975837,ozonehospitalsbloodcenter@gmail.com,79,True,2026-06-06 09:08:47,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280597,Neha Shine Hospital Blood Centre,"2nd floor door no 8-3-15/A, opp. Maruti showroom, Mettu Gadda, Mahbubnagar, Telangana",Mahbubnagar,Telangana,36,Private,9866160317,,5,True,2026-06-06 09:05:33,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283763,Sree Balaji Blood Centre,"D.No.4-67/1,2nd floor,NH9,Kandi,(Vill&Mandal), Sangaraddy. D, Sangareddy, Sangareddy, Telangana",Sangareddy,Telangana,36,Charitable/Vol,9440006974,bloodbankbalaji9@gmail.com,176,True,2026-06-06 09:05:03,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
284838,Save Life Blood Centre A Unit Of New Life To Save Lives Society,"Door No 22-1-1038, 1st Floor, Darulshifa, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Charitable/Vol,0402457575,newlifetosavelivessociety@gmail.com,174,True,2026-06-06 09:02:14,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280418,Continental Hospital Blood Centre,"Plot No. 3, Road No. 2, IT & Financial district, Nankrramgura, Rangareddy, Telangana",Rangareddy,Telangana,36,Private,9963445607,bloodbank@continentalhospitals.com,203,True,2026-06-06 09:00:51,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280632,Pranaam Blood Centre,"Sy.No. 369, 4th Floor, Nalagandla, Serilingampalle, Rangarea, Serilingampalle (M), Rangareddy, Telangana",Rangareddy,Telangana,36,Private,9154717721,pranaamhospitalbloodcentre@gmail.com,251,True,2026-06-06 08:56:58,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29083,Maheshwara Medical College And Maheshwara Hospital (Alleti Shrunitha Educational Society),"MAHESHWARA MEDICAL COLLEGE & HOSPITAL BLOOD BANK, CHITKUL VI, chitkul village, Patancheru Mandal, Sangareddy District, Medak, Sangareddy, Telangana",Sangareddy,Telangana,36,Private,7207773266,bloodbank@maheshwaramedical.com,102,True,2026-06-06 08:55:25,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29036,District  Mahabubnagar Ggh Hospital Blood Bank,"GOVERNMENT GENARAL HOSPITAL, Mahaboobnagar, Mahaboobnagar, Mahbubnagar, Telangana",Mahbubnagar,Telangana,36,Govt.,9666022202,gghbbmbnr@gmail.com,46,True,2026-06-06 08:54:33,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
282647,Health Care Hospital Blood Centre,"4th floor, L B Nagar Ring Road,, Towards Sagar Ring Road, , L B Nagar, Rangareddy, Telangana",Rangareddy,Telangana,36,Private,9492247979,healthcare979@gmail.com,19,True,2026-06-06 08:53:48,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
36142,Helping Hands Blood Centre,"H.No:1-58/7/3, 2nd floor, Vijaya Hospital Building, Madeenaguda Village, Serlingampalli Mandal, Ranga Reddy, Telangana Hyderabad Rangareddy Telangana, Hyderabad, Rangareddy, Telangana",Rangareddy,Telangana,36,Private,9491235677,helpinghandsbloodcentrem@gmail.com,200,True,2026-06-06 08:52:13,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
284191,Tx Hospitals Blood Centre (A Unit O Ftx Hospitals Pvt Ltd),"D.No. 8-2-680/A, Cellar-1, Block-1 Road No. 12 Banjara Hills, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,9848840200,txhospitalsbloodcenter@gmail.com,1421,True,2026-06-06 08:52:00,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
282653,Omni Hospital Blood Centre,"3rd floor, Opp Kuktapally Metro Station, Balaji Nagar, Kuktapally, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,8106825259,bloodbankomnikkp@gmail.com,108,True,2026-06-06 08:51:58,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
284960,Narayanpet Blood Centre A Unit Of Thalassemia Support Society,"5-6-113/A/1 Varsha Complex, Yadadri Road, Narayanpet, Narayanpet, Telangana",Narayanpet,Telangana,36,Private,8977928184,narayanapetabloodcentre@gmail.com,55,True,2026-06-06 08:49:58,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
284268,Jeevandhara Voluntary Blood Centre,"H.NO.5-4-158, MUDIRAJ SANGAM BHAVAN, MUDIRAJ STREET, KHALEEL, NIZAMABAD, TELANGANA , Nizamabad, Nizamabad, Telangana",Nizamabad,Telangana,36,Charitable/Vol,8186020113,jdvbcnizamabad@gmail.com,38,True,2026-06-06 08:47:44,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280642,M/S.Surabhi General Hospital Blood Centre,"Sy No 302,303 1st Floor, Surabhi General Hospital and Instit, Mittapally Village, Siddipet, Telangana",Siddipet,Telangana,36,Private,9440844130,mssurabhihospital@gmail.com,4,True,2026-06-06 08:47:10,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
284192,Yashoda Hospital Blood Centre,"H.No.2-41/14, 5th floor, Hitech city, JNTU to Hitech city ro, Hyderabad, Rangareddy, Telangana",Rangareddy,Telangana,36,Private,04069444444,dr.isha.p@yashodamail.com,152,True,2026-06-06 08:46:57,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280620,Aimsr Medical College,"7th floor, Apollo Health City Campus, Jubilee Hills,, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,9154717721,info@apolloimsr.edu.in,708,True,2026-06-06 08:46:36,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29142,Trr General Hospital Blood Centre,"TRR Nagar, Inole (V), Patancheru (M), Patancheru, Sangareddy, Telangana",Sangareddy,Telangana,36,Private,9885591597,trammohanreddy@gmail.com,2,True,2026-06-06 08:46:04,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29072,Kamineni Institute Of Medical Sciences Hospital,"Kamineni Institute of Medical Sciences Hospital Premises, Na, Nalgonda, Nalgonda, Telangana",Nalgonda,Telangana,36,Private,8682279999,med.supdt@kimsmedicalcollege.org,13,True,2026-06-06 08:45:07,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29023,Chiranjeevi Eye and Blood Centre,"Chiranjeevi Eye  Blood Centree D.No 8-2-293/82/A, Road No.1, Jubilee Hills, Near Check Post, Jubilee Hills Hyderabad, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Charitable/Vol,9866012456; 1234567890,admin.ccfonline@gmail.com,409,True,2026-06-06 08:45:06,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280605,Slms Hospital Blood Centre,"21, Nagole Rd, Maa Residency, New Nagole Colony, Sowbhagya N, Nogole X roads, Rangareddy, Telangana",Rangareddy,Telangana,36,Private,9848840200,slmsbloodbank108@gmail.com,24,True,2026-06-06 08:44:20,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280649,Citizens Hospital Blood Centre," D.No.1-100/1/CCH, Nallagandla Village, Serilingampally Mand, Rangareddy, Rangareddy, Telangana",Rangareddy,Telangana,36,Private,9553112986,drsangeetha@citizenshospitals.com,88,True,2026-06-06 08:43:52,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29113,S.B.Voluntary Blood Centre,"H,No-5-6-812, 3rd floor, Amrutha lakshmi Hospital, , Ph 08462220555, Nizamabad, Nizamabad, Telangana",Nizamabad,Telangana,36,Private,8332912747,voluntarybloodbanksb@gmail.com,12,True,2026-06-06 08:43:26,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283588,Aayush Blood Centre,"D.No,3-5-67/6NR,Plot no.685,sy.No.55,1st Floor Obul Reddy Complex, , Vivekananda Nagar, Kukatpally, Hyderabad, Hyderabad, Medchal Malkajgiri, Telangana",Medchal Malkajgiri,Telangana,36,Charitable/Vol,9676137761; 1234567890,aayushhealthsociety@gmail.com,135,True,2026-06-06 08:38:40,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29007,Apollo Hospitals,"Plot No: 9-1-87, 9-1-87/1, St. Johns Road, Adjacent to Keys, Secunderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,0402771888,,595,True,2026-06-06 08:37:41,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
36145,Govt Blood Centre Medak,"GOVERNMENT GENERAL HOSPITAL, MEDAK, MEDAK, Medak, Medak, Telangana",Medak,Telangana,36,Govt.,8977471664,govtbloodbankmdk@gmail.com,29,True,2026-06-06 08:36:54,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280634,M/S.Virinchi Healthcare Private Limited,"Third floor,  D.No.6-3-2,3,3/1&4, Road No.1, Banjara Hills, , Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,9100990262,bloodbank_vh@virinchi.com,76,True,2026-06-06 08:35:11,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280660,Rainbow Hospital Blood Centre,"D.No.8-2-120/103/1,2,3,4,5, 403/P, Road No 2, Banjara Hills, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,9100671492,bloodbank.bnj@rainbowhospitals.in,1135,True,2026-06-06 08:33:06,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280604,Mancherial Voluntary Blood Centre,"INDIRA NAGAR MANCHERIAL, 5-509/1 FIRST FLOOR, Mancherial, Mancherial, Telangana",Mancherial,Telangana,36,Charitable/Vol,08736259107; 9710857108,mancherialbb@gmail.com,44,True,2026-06-06 08:32:06,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
285235,SR BLOOD CENTRE ( A UNIT OF JEEVANA JYOTHI SEVA SANGAM ),"DOOR NO 3-1-1 FIRST & SECOND FLOOR, SR COMPLEX ,GANDHI CHOWK, JANGAON , Jangaon, Telangana",Jangaon,Telangana,36,Charitable/Vol,9848840200,srbloodcentre@gmail.com,213,True,2026-06-06 08:27:07,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29032,Global Hospitals Blood Centre,"Dept.of Transfusion Medicine Gleneagles Global Hospitals 6-1, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,9849898632,bloodbank.lkp@gleneagleshospitals.co.in,726,True,2026-06-06 08:25:40,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283531,Hyderabad Blood Bank,"D.NO16-2-146/A/1,GROUND FLOOR , SRI RAGHAVENDRA ESTATE ,JUDG, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Charitable/Vol,09396202960; 08341555225,hyderabadbloodbank22@gmail.com,77,True,2026-06-06 08:24:29,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
282688,Nova Care Blood Centre,"WYRA ROAD,Nizampet, Khammam, Telangana , Khammam, Khammam, Telangana",Khammam,Telangana,36,Charitable/Vol,9989388001,novacarebloodbank@gmail.com,352,True,2026-06-06 08:21:07,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
285303,Blood Centre Sccl Main Hospital,"Bhadradri, KOTHAGUDEM, Bhadradri Kothagudem, Telangana",Bhadradri Kothagudem,Telangana,36,Govt.,9550303436,bbank@scclmines.com,284,True,2026-06-06 08:19:50,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
36138,"Indian Red Cross Blood Bank, Nalgonda","Red Cross Bhavan, H-No. 5-6-300, Red Cross Bhavan, H-No. 5-6-300, Nalgonda, Nalgonda, Telangana",Nalgonda,Telangana,36,Red Cross ,9885490004,chairmanircsnlg@yahoo.in,58,True,2026-06-06 08:17:32,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29151,Yashoda Healthcare Services Limited Blood Center,"D.No. 6-3-903/A/4/F-3, Shirdi Apartments, Somajiguda, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,8122168850,bloodbank_smj@yashodamail.com,924,True,2026-06-06 08:16:22,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29117,Sarala Voluntary Blood Centre," H. NO: 5-13-124/126, 1ST & 2ND FLOORS, MEDICARE COMPLEX, GANESH TEMPLE AREA, MG ROAD, Kothaguram, Bhadradri Kothagudem, Telangana",Bhadradri Kothagudem,Telangana,36,Charitable/Vol,9704598962,saralabloodcentre@gmail.com,78,True,2026-06-06 08:15:13,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
36118,"MAHATHMA GANDHI MEMORIAL HOSPITAL BLOOD CENTRE, Warangal","ROOM NO 101.MGM BLOOD BANK HOSPITAL , Warangal, Warangal, Telangana",Warangal,Telangana,36,Govt.,9849354040,mgmhbloodbank@gmail.com,304,True,2026-06-06 08:13:12,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283555,Aayush Blood Centre,"D No 4-1-64,65 2nd Floor, Mallappa Madiga, CCI Road, Tandur, Rangareddy city, Vikarabad, Telangana",Vikarabad,Telangana,36,Charitable/Vol,9676137761,,70,True,2026-06-06 08:10:30,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
36154,KIMS SUNSHINE HOSPITALS. A UNIT OF SARVEJANA HEALTH CARE PVT LTD,"KIMS SUNSHINE HOSPITAL A UNIT OF SARVEJANA HEALTH CARE PVT LTD Metro Pillar No-C1327.Beside Jamia Masjid Prakash nagar Begumpet, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,8885558005,sujarammy9@gmail.com,16,True,2026-06-06 08:08:52,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280610,Mediciti Institute Of Medical Sciences Blood Centre,"Blood Bank, Ground floor, Mediciti Institute of Medical scie, Medchal Mandal, Medchal Malkajgiri, Telangana",Medchal Malkajgiri,Telangana,36,Private,9951732135; 1234567890,viswanath_patho@mims.edu.in,56,True,2026-06-06 08:03:45,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29097,Ntr Memorial Trust Blood Centre,"C/o NTR Trust Bhavan, Road No. 2, Banjara Hills, Hyderabad, Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Charitable/Vol,9032005611,admin@ntrtrust.org,928,True,2026-06-06 07:56:32,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280603,New Life Blood Centre Wanaparthy,"1st floor, Venraoly Colony, WANAPARTHY, Wanaparthy, Telangana",Wanaparthy,Telangana,36,Private,8008411400,newlifebloodcentrewanaparthy@gmail.com,7,True,2026-06-06 07:56:21,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280599,Jeevandhara Voluntary Blood Centre,"H.NO. 3-1-392, FIRST FLOOR, THUKKARAO COMPLEX, AMBEDKAR ROAD, Karimnagar, Karimnagar, Telangana",Karimnagar,Telangana,36,Charitable/Vol,9133441199,jeevanadharavoluntarybloodbank@gmail.com,40,True,2026-06-06 07:55:17,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280611,Sri Tirumala Hospital Blood Centre,"H.No.-4-113/1/3, Prameela Sripathi Plaza, Main Road, Kodad,, Suryapet, Suryapet, Telangana",Suryapet,Telangana,36,Private,7660837770,sritirumalabloodbank@gmail.com,185,True,2026-06-06 07:54:09,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280631,Palamooru Blood Centre," 3rd floor, H.No.1-6-60, Railway Station Road, Yerra Sathyam, Mahabubnagar, Mahbubnagar, Telangana",Mahbubnagar,Telangana,36,Charitable/Vol,8367003000,palamoorubloodbank@gmail.com,31,True,2026-06-06 07:54:02,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283545,Olive Hospital Blood Centre,"Building No. 12-2-718/3,4,5,5th Floor, Nanalnagar X Road, , Hyderabad, Hyderabad, Telangana",Hyderabad,Telangana,36,Private,9010714123,khadershah2016@gmail.com,240,True,2026-06-06 07:52:48,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
282813,Nsv Blood Centre Siddipet,"Sri Seetaramanjaneya Theatre, beside Line, Shivaji Nagar,, Siddipet, Siddipet, Telangana",Siddipet,Telangana,36,Charitable/Vol,9949342481,nsvbloodbank@gmail.com,232,True,2026-06-06 07:50:25,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
36130,SINGARENI COLLIERIES CO. LTD. AREA HOSPITAL,"SINGARENI COLLIERIES CO. LTD. AREA HOSPITAL, Godavari khani, Peddapalli, Telangana",Peddapalli,Telangana,36,Private,8332975086,med_rg1@scclmines.com,42,True,2026-06-06 07:49:28,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280607,Ayush Blood Centre,"AYUSH BLOOD CENTRE,D.NO.6-6-565/3 ,2nd 3 rd floor,civil hosp, Karimnagar, Karimnagar, Telangana",Karimnagar,Telangana,36,Charitable/Vol,7036761009,ayushbloodbank001@gmail.com,145,True,2026-06-06 07:48:44,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29068,Jyothi Hospital Blood Centre,"Church Road, Near Hanuman Temple Ground Floor, Miryalguda, Nalgonda, Nalgonda, Telangana",Nalgonda,Telangana,36,Private,9010683832,jyothihospitalmlg@gmail.com,234,True,2026-06-06 07:48:36,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280661,Government District Hospital Blood Centre Tandur,"D H Tandur, Tandur, Vikarabad, Telangana",Vikarabad,Telangana,36,Govt.,9949010986,tandurdhbb@gmail.com,29,True,2026-06-06 07:48:10,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283440,Radnya Blood Centre,"VENKAR RAOPET (W), METPALLY MANDAL, JAGITYAL DISTRICT, Jagtial, Jagtial, Telangana",Jagtial,Telangana,36,Charitable/Vol,8978897555,radnyabloodcentre@gmail.com,113,True,2026-06-06 07:43:54,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
284518,Spandana Blood Centre,"H.NO.7-2-70 ,2nd & 3rd Floor, Near Satyam Hospital,Jammikunt, Jammikunta, Karimnagar, Telangana",Karimnagar,Telangana,36,Charitable/Vol,9550658488,spandana.bloodcentre@gmail.com,181,True,2026-06-06 07:41:50,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280587,Sai Prasad Orthopedic Hospital Blood Centre,"H. No. 1 - 2 - 270/45/3, Opposite Vijetha Hotel, Suryapet, Suryapet, Suryapet, Telangana",Suryapet,Telangana,36,Private,9705486799,saibloodbank2015@gmail.com,241,True,2026-06-06 07:40:48,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
284200,Srujana Telangana Thalassemia Society Blood Center,"H.no: 1-7-225, 1st Floor, Kamalanagar, ECIL X Roads, Medchal, Hyderabad, Medchal Malkajgiri, Telangana",Medchal Malkajgiri,Telangana,36,Private,7013448391; 9849766296,sttsociety2022@gmail.com,134,True,2026-06-06 07:35:16,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
280609,M/S Aparna Hospital Blood Centre,"M/S Aparna Hospital blood bank, Nalgonda, Nalgonda, Telangana",Nalgonda,Telangana,36,Private,,aparnahospitalas1@gmail.com,66,True,2026-06-06 07:33:28,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283423,GGH Mulugu Blood Centre,"G G H  Mulugu campus, Frist Floor Room No 46, Mulugu, Mulugu, Telangana",Mulugu,Telangana,36,Govt.,8008818036; 1234567890,ahmulugubloodbank2019@gmail.com,8,True,2026-06-06 07:28:43,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
284816,Vkr Trust Blood Center,"15-21-236/NR & 15-21-236/GF, METRO PILLAR NO A777,OPP. VIVEK, 17.4922699, Hyderabad, Medchal Malkajgiri, Telangana",Medchal Malkajgiri,Telangana,36,Charitable/Vol,9490191171,vkrtrustbloodbank123@gmail.com,81,True,2026-06-06 07:24:47,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
36125,Indian Red Cross Society Blood Bank Mancherial,"TSVVP Hospital, IB Chourasta, Mancherial , Mancherial, Telangana",Mancherial,Telangana,36,Red Cross ,7036222259,ircsbbmncl@yahoo.com,381,True,2026-06-06 07:22:11,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29134,Svs Medical College Hospital Blood Centre  (Svs Educational Society),"First Floor, P. G. Girls Hostel Building, Yenugonda, Mahaboobnagar, Mahbubnagar, Telangana",Mahbubnagar,Telangana,36,Private,7901058150,svsbloodbank143@gmail.com,243,True,2026-06-06 07:21:28,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283583,Radnya Blood Centre,"suchitra,jeedimetla village,medchal -malkajgiri, Medchal Malkajgiri, Medchal Malkajgiri, Telangana",Medchal Malkajgiri,Telangana,36,Charitable/Vol,9951500067,radnyabloodcentrehyd@gmail.com,116,True,2026-06-06 07:20:26,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
29140,Singareni Collieries Company Limited Area Hospital Blood Centre,"Area Hospital Premises, Ramakrishnapuram, Ramakrishnapur, Mancherial, Telangana",Mancherial,Telangana,36,Private,8736228677; 08736228677; 9491145226,med_srp@scclmines.com,16,True,2026-06-06 07:19:36,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
283326,Govt Community Health Centre  Parkal,"CHC BLOOD BANK PARKAL, PARKAL, Warangal, Telangana",Warangal,Telangana,36,Govt.,9866192857,chcbloodbankparkal@gmail.com,6,True,2026-06-06 07:14:50,2026-06-06T07:55:16.639862+00:00,2026-06-06T07:55:16.639862+00:00
